date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202127,GL,other,476,indication,40851,5658,13.9,0.569,56.89999999999999,36,1.17,13.85,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202128,GL,other,614,indication,40851,6272,15.4,0.699,69.89999999999999,37.8,1.5,15.35,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202129,GL,other,848,indication,40851,7120,17.4,0.727,72.7,40.1,2.08,17.43,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202130,GL,other,29,indication,40851,7149,17.5,0.592,59.199999999999996,40.2,0.07,17.5,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202131,GL,other,12,indication,40851,7161,17.5,0.462,46.2,40.2,0.03,17.53,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202132,GL,other,161,indication,40851,7322,17.9,0.682,68.2,40.5,0.39,17.92,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202133,GL,other,741,indication,40851,8063,19.7,0.725,72.5,42.3,1.81,19.74,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202134,GL,other,91,indication,40851,8154,20,0.705,70.5,42.5,0.22,19.96,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202135,GL,other,74,indication,40851,8228,20.1,0.617,61.7,42.6,0.18,20.14,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202136,GL,other,227,indication,40851,8455,20.7,0.721,72.1,43,0.56,20.7,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202137,GL,other,498,indication,40851,8953,21.9,0.752,75.2,44.1,1.22,21.92,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202138,GL,other,132,indication,40851,9085,22.2,0.635,63.5,44.3,0.32,22.24,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202139,GL,other,919,indication,40851,10004,24.5,0.84,84,46.300000000000004,2.25,24.49,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202140,GL,other,314,indication,40851,10318,25.3,0.875,87.5,47,0.77,25.26,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202141,GL,other,635,indication,40851,10953,26.8,0.791,79.10000000000001,48.1,1.55,26.81,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202142,GL,other,642,indication,40851,11595,28.4,0.766,76.6,49.1,1.57,28.38,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202143,GL,other,124,indication,40851,11719,28.7,0.729,72.89999999999999,49.3,0.3,28.69,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202144,GL,other,92,indication,40851,11811,28.9,0.648,64.8,49.4,0.23,28.91,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202145,GL,other,261,indication,40851,12072,29.6,0.761,76.1,49.8,0.64,29.55,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202146,GL,other,188,indication,40851,12260,30,0.746,74.6,50,0.46,30.01,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202147,GL,other,84,indication,40851,12344,30.2,0.683,68.30000000000001,50.1,0.21,30.22,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202052,GR,age,0,indication,200096,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202053,GR,age,0,indication,200096,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202101,GR,age,1,indication,200096,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202102,GR,age,0,indication,200096,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202103,GR,age,0,indication,200096,1,0,0,0,25,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202104,GR,age,393,indication,200096,394,0.2,0.628,62.8,62.5,0.2,0.2,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202105,GR,age,828,indication,200096,1222,0.6,0.483,48.3,52.1,0.41,0.61,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202106,GR,age,803,indication,200096,2025,1,0.418,41.8,47.5,0.4,1.01,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202107,GR,age,38,indication,200096,2063,1,0.339,33.900000000000006,47.099999999999994,0.02,1.03,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202108,GR,age,1652,indication,200096,3715,1.9,0.656,65.60000000000001,53.900000000000006,0.83,1.86,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202109,GR,age,282,indication,200096,3997,2,0.385,38.5,52.400000000000006,0.14,2,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202110,GR,age,1163,indication,200096,5160,2.6,0.534,53.400000000000006,52.6,0.58,2.58,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202111,GR,age,1306,indication,200096,6466,3.2,0.52,52,52.5,0.65,3.23,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202112,GR,age,713,indication,200096,7179,3.6,0.643,64.3,53.5,0.36,3.59,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202113,GR,age,2122,indication,200096,9301,4.6,0.869,86.9,58.599999999999994,1.06,4.65,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202114,GR,age,1861,indication,200096,11162,5.6,0.816,81.6,61.5,0.93,5.58,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202115,GR,age,908,indication,200096,12070,6,0.658,65.8,61.8,0.45,6.03,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202116,GR,age,1444,indication,200096,13514,6.8,0.456,45.6,59.5,0.72,6.75,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202117,GR,age,1305,indication,200096,14819,7.4,0.424,42.4,57.49999999999999,0.65,7.41,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202118,GR,age,348,indication,200096,15167,7.6,0.126,12.6,53.1,0.17,7.58,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202119,GR,age,582,indication,200096,15749,7.9,0.087,8.7,44.7,0.29,7.87,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202120,GR,age,213,indication,200096,15962,8,0.042,4.2,39.6,0.11,7.98,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202121,GR,age,341,indication,200096,16303,8.1,0.052,5.2,34.699999999999996,0.17,8.15,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202122,GR,age,208,indication,200096,16511,8.3,0.037,3.6999999999999997,31.4,0.1,8.25,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202123,GR,age,178,indication,200096,16689,8.3,0.047,4.7,29.599999999999998,0.09,8.34,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202124,GR,age,605,indication,200096,17294,8.6,0.088,8.799999999999999,27.400000000000002,0.3,8.64,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202125,GR,age,762,indication,200096,18056,9,0.114,11.4,25.8,0.38,9.02,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202126,GR,age,811,indication,200096,18867,9.4,0.15,15,25.1,0.41,9.43,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202127,GR,age,641,indication,200096,19508,9.7,0.075,7.5,23.3,0.32,9.75,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202128,GR,age,375,indication,200096,19883,9.9,0.094,9.4,22.6,0.19,9.94,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202129,GR,age,314,indication,200096,20197,10.1,0.051,5.1,21.5,0.16,10.09,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202130,GR,age,232,indication,200096,20429,10.2,0.049,4.9,20.7,0.12,10.21,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202131,GR,age,188,indication,200096,20617,10.3,0.179,17.9,20.7,0.09,10.3,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202132,GR,age,195,indication,200096,20812,10.4,0.095,9.5,20.5,0.1,10.4,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202133,GR,age,184,indication,200096,20996,10.5,0.1,10,20.3,0.09,10.49,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202134,GR,age,179,indication,200096,21175,10.6,0.092,9.2,20.1,0.09,10.58,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202135,GR,age,130,indication,200096,21305,10.6,0.079,7.9,19.900000000000002,0.06,10.65,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202136,GR,age,146,indication,200096,21451,10.7,0.082,8.200000000000001,19.7,0.07,10.72,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202137,GR,age,213,indication,200096,21664,10.8,0.105,10.5,19.5,0.11,10.83,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202138,GR,age,226,indication,200096,21890,10.9,0.072,7.199999999999999,19.2,0.11,10.94,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202139,GR,age,303,indication,200096,22193,11.1,0.078,7.8,18.8,0.15,11.09,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202140,GR,age,337,indication,200096,22530,11.3,0.089,8.9,18.5,0.17,11.26,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202141,GR,age,402,indication,200096,22932,11.5,0.103,10.299999999999999,18.2,0.2,11.46,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202142,GR,age,258,indication,200096,23190,11.6,0.112,11.200000000000001,18.099999999999998,0.13,11.59,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202143,GR,age,271,indication,200096,23461,11.7,0.148,14.799999999999999,18.099999999999998,0.14,11.72,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202144,GR,age,149,indication,200096,23610,11.8,0.129,12.9,18,0.07,11.8,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202145,GR,age,105,indication,200096,23715,11.9,0.107,10.7,18,0.05,11.85,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202146,GR,age,112,indication,200096,23827,11.9,0.183,18.3,18,0.06,11.91,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202147,GR,age,82,indication,200096,23909,11.9,0.139,13.900000000000002,18,0.04,11.95,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202052,GR,chronic_disease,0,indication,200096,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202053,GR,chronic_disease,0,indication,200096,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202101,GR,chronic_disease,0,indication,200096,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202102,GR,chronic_disease,0,indication,200096,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202103,GR,chronic_disease,0,indication,200096,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202104,GR,chronic_disease,11,indication,200096,11,0,0.018,1.7999999999999998,1.7000000000000002,0.01,0.01,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202105,GR,chronic_disease,19,indication,200096,30,0,0.011,1.0999999999999999,1.3,0.01,0.01,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202106,GR,chronic_disease,36,indication,200096,66,0,0.019,1.9,1.5,0.02,0.03,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202107,GR,chronic_disease,8,indication,200096,74,0,0.071,7.1,1.7000000000000002,0,0.04,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202108,GR,chronic_disease,509,indication,200096,583,0.3,0.202,20.200000000000003,8.5,0.25,0.29,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202109,GR,chronic_disease,79,indication,200096,662,0.3,0.108,10.8,8.7,0.04,0.33,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202110,GR,chronic_disease,344,indication,200096,1006,0.5,0.158,15.8,10.299999999999999,0.17,0.5,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202111,GR,chronic_disease,540,indication,200096,1546,0.8,0.215,21.5,12.6,0.27,0.77,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202112,GR,chronic_disease,68,indication,200096,1614,0.8,0.061,6.1,12,0.03,0.81,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202113,GR,chronic_disease,109,indication,200096,1723,0.9,0.045,4.5,10.9,0.05,0.86,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202114,GR,chronic_disease,113,indication,200096,1836,0.9,0.05,5,10.100000000000001,0.06,0.92,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202115,GR,chronic_disease,157,indication,200096,1993,1,0.114,11.4,10.2,0.08,1,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202116,GR,chronic_disease,714,indication,200096,2707,1.4,0.225,22.5,11.899999999999999,0.36,1.35,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202117,GR,chronic_disease,1211,indication,200096,3918,2,0.394,39.4,15.2,0.61,1.96,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202118,GR,chronic_disease,1534,indication,200096,5452,2.7,0.554,55.400000000000006,19.1,0.77,2.72,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202119,GR,chronic_disease,2676,indication,200096,8128,4.1,0.401,40.1,23.1,1.34,4.06,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202120,GR,chronic_disease,1862,indication,200096,9990,5,0.365,36.5,24.8,0.93,4.99,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202121,GR,chronic_disease,1550,indication,200096,11540,5.8,0.235,23.5,24.6,0.77,5.77,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202122,GR,chronic_disease,930,indication,200096,12470,6.2,0.165,16.5,23.7,0.46,6.23,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202123,GR,chronic_disease,520,indication,200096,12990,6.5,0.139,13.900000000000002,23.1,0.26,6.49,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202124,GR,chronic_disease,401,indication,200096,13391,6.7,0.058,5.800000000000001,21.2,0.2,6.69,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202125,GR,chronic_disease,392,indication,200096,13783,6.9,0.059,5.8999999999999995,19.7,0.2,6.89,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202126,GR,chronic_disease,373,indication,200096,14156,7.1,0.069,6.9,18.8,0.19,7.07,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202127,GR,chronic_disease,394,indication,200096,14550,7.3,0.046,4.6,17.299999999999997,0.2,7.27,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202128,GR,chronic_disease,175,indication,200096,14725,7.4,0.044,4.3999999999999995,16.8,0.09,7.36,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202129,GR,chronic_disease,227,indication,200096,14952,7.5,0.037,3.6999999999999997,15.9,0.11,7.47,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202130,GR,chronic_disease,233,indication,200096,15185,7.6,0.05,5,15.4,0.12,7.59,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202131,GR,chronic_disease,49,indication,200096,15234,7.6,0.047,4.7,15.299999999999999,0.02,7.61,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202132,GR,chronic_disease,123,indication,200096,15357,7.7,0.06,6,15.1,0.06,7.67,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202133,GR,chronic_disease,121,indication,200096,15478,7.7,0.066,6.6000000000000005,14.899999999999999,0.06,7.74,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202134,GR,chronic_disease,113,indication,200096,15591,7.8,0.058,5.800000000000001,14.799999999999999,0.06,7.79,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202135,GR,chronic_disease,63,indication,200096,15654,7.8,0.038,3.8,14.6,0.03,7.82,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202136,GR,chronic_disease,154,indication,200096,15808,7.9,0.087,8.7,14.499999999999998,0.08,7.9,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202137,GR,chronic_disease,91,indication,200096,15899,7.9,0.045,4.5,14.299999999999999,0.05,7.95,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202138,GR,chronic_disease,112,indication,200096,16011,8,0.036,3.5999999999999996,14.000000000000002,0.06,8,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202139,GR,chronic_disease,141,indication,200096,16152,8.1,0.036,3.5999999999999996,13.700000000000001,0.07,8.07,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202140,GR,chronic_disease,91,indication,200096,16243,8.1,0.024,2.4,13.3,0.05,8.12,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202141,GR,chronic_disease,171,indication,200096,16414,8.2,0.044,4.3999999999999995,13.100000000000001,0.09,8.2,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202142,GR,chronic_disease,94,indication,200096,16508,8.3,0.041,4.1000000000000005,12.9,0.05,8.25,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202143,GR,chronic_disease,68,indication,200096,16576,8.3,0.037,3.6999999999999997,12.8,0.03,8.28,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202144,GR,chronic_disease,52,indication,200096,16628,8.3,0.045,4.5,12.7,0.03,8.31,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202145,GR,chronic_disease,43,indication,200096,16671,8.3,0.044,4.3999999999999995,12.6,0.02,8.33,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202146,GR,chronic_disease,17,indication,200096,16688,8.3,0.028,2.8000000000000003,12.6,0.01,8.34,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202147,GR,chronic_disease,23,indication,200096,16711,8.4,0.039,3.9,12.5,0.01,8.35,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202052,GR,med_prof,0,indication,200096,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202053,GR,med_prof,0,indication,200096,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202101,GR,med_prof,0,indication,200096,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202102,GR,med_prof,0,indication,200096,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202103,GR,med_prof,1,indication,200096,1,0,0.333,33.300000000000004,25,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202104,GR,med_prof,110,indication,200096,111,0.1,0.176,17.599999999999998,17.599999999999998,0.05,0.06,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202105,GR,med_prof,693,indication,200096,804,0.4,0.404,40.400000000000006,34.300000000000004,0.35,0.4,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202106,GR,med_prof,765,indication,200096,1569,0.8,0.398,39.800000000000004,36.8,0.38,0.78,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202107,GR,med_prof,37,indication,200096,1606,0.8,0.33,33,36.7,0.02,0.8,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202108,GR,med_prof,238,indication,200096,1844,0.9,0.095,9.5,26.700000000000003,0.12,0.92,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202109,GR,med_prof,325,indication,200096,2169,1.1,0.443,44.3,28.4,0.16,1.08,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202110,GR,med_prof,358,indication,200096,2527,1.3,0.164,16.400000000000002,25.8,0.18,1.26,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202111,GR,med_prof,182,indication,200096,2709,1.4,0.073,7.3,22,0.09,1.35,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202112,GR,med_prof,87,indication,200096,2796,1.4,0.078,7.8,20.8,0.04,1.4,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202113,GR,med_prof,55,indication,200096,2851,1.4,0.023,2.3,18,0.03,1.42,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202114,GR,med_prof,107,indication,200096,2958,1.5,0.047,4.7,16.3,0.05,1.48,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202115,GR,med_prof,79,indication,200096,3037,1.5,0.057,5.7,15.5,0.04,1.52,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202116,GR,med_prof,77,indication,200096,3114,1.6,0.024,2.4,13.700000000000001,0.04,1.56,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202117,GR,med_prof,130,indication,200096,3244,1.6,0.042,4.2,12.6,0.06,1.62,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202118,GR,med_prof,86,indication,200096,3330,1.7,0.031,3.1,11.700000000000001,0.04,1.66,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202119,GR,med_prof,693,indication,200096,4023,2,0.104,10.4,11.4,0.35,2.01,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202120,GR,med_prof,297,indication,200096,4320,2.2,0.058,5.800000000000001,10.7,0.15,2.16,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202121,GR,med_prof,1033,indication,200096,5353,2.7,0.156,15.6,11.4,0.52,2.68,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202122,GR,med_prof,725,indication,200096,6078,3,0.129,12.9,11.600000000000001,0.36,3.04,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202123,GR,med_prof,477,indication,200096,6555,3.3,0.127,12.7,11.600000000000001,0.24,3.28,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202124,GR,med_prof,423,indication,200096,6978,3.5,0.061,6.1,11,0.21,3.49,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202125,GR,med_prof,196,indication,200096,7174,3.6,0.029,2.9000000000000004,10.299999999999999,0.1,3.59,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202126,GR,med_prof,136,indication,200096,7310,3.7,0.025,2.5,9.700000000000001,0.07,3.65,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202127,GR,med_prof,127,indication,200096,7437,3.7,0.015,1.5,8.9,0.06,3.72,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202128,GR,med_prof,79,indication,200096,7516,3.8,0.02,2,8.6,0.04,3.76,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202129,GR,med_prof,113,indication,200096,7629,3.8,0.019,1.9,8.1,0.06,3.81,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202130,GR,med_prof,138,indication,200096,7767,3.9,0.029,2.9000000000000004,7.9,0.07,3.88,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202131,GR,med_prof,34,indication,200096,7801,3.9,0.032,3.2,7.8,0.02,3.9,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202132,GR,med_prof,56,indication,200096,7857,3.9,0.027,2.7,7.7,0.03,3.93,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202133,GR,med_prof,67,indication,200096,7924,4,0.036,3.5999999999999996,7.7,0.03,3.96,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202134,GR,med_prof,68,indication,200096,7992,4,0.035,3.5000000000000004,7.6,0.03,3.99,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202135,GR,med_prof,64,indication,200096,8056,4,0.039,3.9,7.5,0.03,4.03,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202136,GR,med_prof,43,indication,200096,8099,4,0.024,2.4,7.3999999999999995,0.02,4.05,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202137,GR,med_prof,43,indication,200096,8142,4.1,0.021,2.1,7.3,0.02,4.07,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202138,GR,med_prof,58,indication,200096,8200,4.1,0.019,1.9,7.199999999999999,0.03,4.1,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202139,GR,med_prof,75,indication,200096,8275,4.1,0.019,1.9,7.000000000000001,0.04,4.14,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202140,GR,med_prof,56,indication,200096,8331,4.2,0.015,1.5,6.800000000000001,0.03,4.16,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202141,GR,med_prof,94,indication,200096,8425,4.2,0.024,2.4,6.7,0.05,4.21,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202142,GR,med_prof,60,indication,200096,8485,4.2,0.026,2.6,6.6000000000000005,0.03,4.24,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202143,GR,med_prof,50,indication,200096,8535,4.3,0.027,2.7,6.6000000000000005,0.02,4.27,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202144,GR,med_prof,24,indication,200096,8559,4.3,0.021,2.1,6.5,0.01,4.28,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202145,GR,med_prof,20,indication,200096,8579,4.3,0.02,2,6.5,0.01,4.29,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202146,GR,med_prof,8,indication,200096,8587,4.3,0.013,1.3,6.5,0,4.29,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202147,GR,med_prof,11,indication,200096,8598,4.3,0.019,1.9,6.5,0.01,4.3,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202052,GR,contact_vuln,0,indication,200096,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202053,GR,contact_vuln,0,indication,200096,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202101,GR,contact_vuln,0,indication,200096,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202102,GR,contact_vuln,0,indication,200096,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202103,GR,contact_vuln,1,indication,200096,1,0,0.333,33.300000000000004,25,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202104,GR,contact_vuln,112,indication,200096,113,0.1,0.179,17.9,17.9,0.06,0.06,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202105,GR,contact_vuln,169,indication,200096,282,0.1,0.098,9.8,12,0.08,0.14,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202106,GR,contact_vuln,306,indication,200096,588,0.3,0.159,15.9,13.8,0.15,0.29,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202107,GR,contact_vuln,24,indication,200096,612,0.3,0.214,21.4,14.000000000000002,0.01,0.31,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202108,GR,contact_vuln,25,indication,200096,637,0.3,0.01,1,9.2,0.01,0.32,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202109,GR,contact_vuln,27,indication,200096,664,0.3,0.037,3.6999999999999997,8.7,0.01,0.33,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202110,GR,contact_vuln,257,indication,200096,921,0.5,0.118,11.799999999999999,9.4,0.13,0.46,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202111,GR,contact_vuln,328,indication,200096,1249,0.6,0.131,13.100000000000001,10.100000000000001,0.16,0.62,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
