date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202120,male,not_vaccinated,74,1577,3017333,2.45,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,male,unknown,44,1893,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,unknown,fully_vaccinated,0,0,272,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,unknown,partially_vaccinated,0,0,306,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202120,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,female,fully_vaccinated,7,72,1009175,0.69,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,female,partially_vaccinated,2,71,620369,0.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,female,not_vaccinated,29,1259,2757844,1.05,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,female,unknown,27,1598,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,male,fully_vaccinated,6,89,843061,0.71,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,male,partially_vaccinated,3,91,613306,0.49,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,male,not_vaccinated,47,1624,2865600,1.64,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,male,unknown,28,1921,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,unknown,fully_vaccinated,0,0,337,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,unknown,partially_vaccinated,0,0,333,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202121,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202122,female,fully_vaccinated,3,75,1171533,0.26,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202122,female,partially_vaccinated,2,73,619159,0.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202122,female,not_vaccinated,28,1287,2596696,1.08,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202122,female,unknown,23,1621,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202122,male,fully_vaccinated,5,94,990036,0.51,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202122,male,partially_vaccinated,3,94,641827,0.47,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202122,male,not_vaccinated,38,1662,2690104,1.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202122,male,unknown,18,1939,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202122,unknown,fully_vaccinated,0,0,426,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202122,unknown,partially_vaccinated,0,0,348,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202122,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202122,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202123,female,fully_vaccinated,3,78,1325541,0.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202123,female,partially_vaccinated,0,73,633928,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202123,female,not_vaccinated,16,1303,2427919,0.66,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202123,female,unknown,10,1631,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202123,male,fully_vaccinated,11,105,1140183,0.96,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202123,male,partially_vaccinated,2,96,676440,0.3,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202123,male,not_vaccinated,17,1679,2505344,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202123,male,unknown,18,1957,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202123,unknown,fully_vaccinated,0,0,489,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202123,unknown,partially_vaccinated,0,0,423,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202123,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202123,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202124,female,fully_vaccinated,1,79,1480761,0.07,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202124,female,partially_vaccinated,0,73,624332,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202124,female,not_vaccinated,8,1311,2282295,0.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202124,female,unknown,8,1639,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202124,male,fully_vaccinated,4,109,1297785,0.31,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202124,male,partially_vaccinated,1,97,680762,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202124,male,not_vaccinated,16,1695,2343420,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202124,male,unknown,10,1967,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202124,unknown,fully_vaccinated,0,0,571,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202124,unknown,partially_vaccinated,0,0,509,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202124,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202124,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202125,female,fully_vaccinated,3,82,1627977,0.18,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202125,female,partially_vaccinated,0,73,585710,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202125,female,not_vaccinated,2,1313,2173701,0.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202125,female,unknown,6,1645,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202125,male,fully_vaccinated,0,109,1456924,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202125,male,partially_vaccinated,1,98,643303,0.16,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202125,male,not_vaccinated,9,1704,2221740,0.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202125,male,unknown,8,1975,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202125,unknown,fully_vaccinated,0,0,669,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202125,unknown,partially_vaccinated,0,0,558,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202125,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202125,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-12-03_07-52-50,TRUE
202126,female,fully_vaccinated,2,84,1786773,0.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202126,female,partially_vaccinated,1,74,488459,0.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202126,female,not_vaccinated,3,1316,2112156,0.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202126,female,unknown,2,1647,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202126,male,fully_vaccinated,1,110,1630156,0.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202126,male,partially_vaccinated,0,98,535642,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202126,male,not_vaccinated,2,1706,2156169,0.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202126,male,unknown,6,1981,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202126,unknown,fully_vaccinated,0,0,775,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202126,unknown,partially_vaccinated,0,0,525,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202126,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202126,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202127,female,fully_vaccinated,0,84,1945795,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202127,female,partially_vaccinated,0,74,371333,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202127,female,not_vaccinated,9,1325,2070260,0.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202127,female,unknown,3,1650,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202127,male,fully_vaccinated,0,110,1804624,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202127,male,partially_vaccinated,0,98,406609,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202127,male,not_vaccinated,12,1718,2110734,0.57,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202127,male,unknown,4,1985,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202127,unknown,fully_vaccinated,0,0,902,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202127,unknown,partially_vaccinated,0,0,443,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202127,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202127,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202128,female,fully_vaccinated,1,85,2084602,0.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202128,female,partially_vaccinated,1,75,268992,0.37,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202128,female,not_vaccinated,23,1348,2033794,1.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202128,female,unknown,7,1657,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202128,male,fully_vaccinated,6,116,1960258,0.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202128,male,partially_vaccinated,0,98,292085,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202128,male,not_vaccinated,21,1739,2069624,1.01,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202128,male,unknown,3,1988,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202128,unknown,fully_vaccinated,0,0,1064,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202128,unknown,partially_vaccinated,0,0,314,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202128,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202128,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202129,female,fully_vaccinated,6,91,2190963,0.27,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202129,female,partially_vaccinated,0,75,196935,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202129,female,not_vaccinated,23,1371,1999490,1.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202129,female,unknown,7,1664,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202129,male,fully_vaccinated,9,125,2080547,0.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202129,male,partially_vaccinated,0,98,207290,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202129,male,not_vaccinated,32,1771,2034130,1.57,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202129,male,unknown,10,1998,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202129,unknown,fully_vaccinated,0,0,1203,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202129,unknown,partially_vaccinated,0,0,207,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202129,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202129,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202130,female,fully_vaccinated,8,99,2250699,0.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202130,female,partially_vaccinated,0,75,169416,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202130,female,not_vaccinated,40,1411,1967273,2.03,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202130,female,unknown,8,1672,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202130,male,fully_vaccinated,6,131,2145462,0.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202130,male,partially_vaccinated,0,98,175972,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202130,male,not_vaccinated,46,1817,2000533,2.3,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202130,male,unknown,13,2011,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202130,unknown,fully_vaccinated,0,0,1283,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202130,unknown,partially_vaccinated,0,0,159,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202130,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202130,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202131,female,fully_vaccinated,7,106,2292540,0.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202131,female,partially_vaccinated,0,75,153793,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202131,female,not_vaccinated,69,1480,1941055,3.55,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202131,female,unknown,15,1687,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202131,male,fully_vaccinated,9,140,2189546,0.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202131,male,partially_vaccinated,2,100,159482,1.25,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202131,male,not_vaccinated,64,1881,1972939,3.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202131,male,unknown,15,2026,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202131,unknown,fully_vaccinated,0,0,1328,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202131,unknown,partially_vaccinated,0,0,127,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202131,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202131,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202132,female,fully_vaccinated,18,124,2330366,0.77,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202132,female,partially_vaccinated,2,77,146819,1.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202132,female,not_vaccinated,146,1626,1910203,7.64,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202132,female,unknown,17,1704,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202132,male,fully_vaccinated,20,160,2231372,0.9,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202132,male,partially_vaccinated,6,106,149413,4.02,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202132,male,not_vaccinated,154,2035,1941182,7.93,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202132,male,unknown,17,2043,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202132,unknown,fully_vaccinated,0,0,1360,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202132,unknown,partially_vaccinated,0,0,119,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202132,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202132,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202133,female,fully_vaccinated,28,152,2367747,1.18,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202133,female,partially_vaccinated,1,78,145792,0.69,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202133,female,not_vaccinated,191,1817,1873849,10.19,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202133,female,unknown,36,1740,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202133,male,fully_vaccinated,28,188,2270939,1.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202133,male,partially_vaccinated,2,108,146527,1.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202133,male,not_vaccinated,198,2233,1904501,10.4,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202133,male,unknown,49,2092,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202133,unknown,fully_vaccinated,0,0,1389,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202133,unknown,partially_vaccinated,0,0,121,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202133,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202133,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202134,female,fully_vaccinated,20,172,2404158,0.83,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202134,female,partially_vaccinated,2,80,155972,1.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202134,female,not_vaccinated,144,1961,1827258,7.88,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202134,female,unknown,35,1775,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202134,male,fully_vaccinated,28,216,2308622,1.21,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202134,male,partially_vaccinated,3,111,154748,1.94,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202134,male,not_vaccinated,211,2444,1858597,11.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202134,male,unknown,47,2139,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202134,unknown,fully_vaccinated,0,0,1424,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202134,unknown,partially_vaccinated,0,0,122,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202134,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202134,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202135,female,fully_vaccinated,18,190,2434346,0.74,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202135,female,partially_vaccinated,3,83,177017,1.69,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202135,female,not_vaccinated,143,2104,1776025,8.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202135,female,unknown,28,1803,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202135,male,fully_vaccinated,31,247,2339849,1.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202135,male,partially_vaccinated,2,113,174536,1.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202135,male,not_vaccinated,160,2604,1807582,8.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202135,male,unknown,28,2167,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202135,unknown,fully_vaccinated,0,0,1447,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202135,unknown,partially_vaccinated,0,0,131,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202135,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202135,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202136,female,fully_vaccinated,19,209,2470088,0.77,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202136,female,partially_vaccinated,0,83,205770,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202136,female,not_vaccinated,119,2223,1711530,6.95,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202136,female,unknown,27,1830,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202136,male,fully_vaccinated,32,279,2376423,1.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202136,male,partially_vaccinated,3,116,206227,1.45,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202136,male,not_vaccinated,130,2734,1739317,7.47,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202136,male,unknown,32,2199,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202136,unknown,fully_vaccinated,0,0,1473,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202136,unknown,partially_vaccinated,0,0,149,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202136,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
202136,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-12-03_07-52-50,TRUE
